HASH3,serror_rate,dst_host_srv_count,duration,num_compromised,icmp,srv_count,udp,dst_host_diff_srv_rate,dst_host_same_srv_rate,dst_host_serror_rate,wrong_fragment,dst_host_rerror_rate,dst_host_srv_diff_host_rate,dst_host_same_src_port_rate,count,dst_bytes,HASH5,num_file_creations,src_bytes,CATEGORY
-1.0,0.0,0.2519685039370079,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.26,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.0236220472440944,2,0.0,0,0.0,0,1.0,0.02,0.0,0.0,0.92,0.29,0.02,0.0,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.2440944881889764,0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,-1.0,0.0,0.0,PROBE
-1.0,0.0,0.0590551181102362,0,0.0,1,0.0980392156862745,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.389763779527559,0,0.0,1,0.0725490196078431,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.0984251968503937,0,0.0,1,0.0274509803921568,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.0472440944881889,0,0.0,1,0.0156862745098039,0,0.0,1.0,0.0,0.0,0.0,0.54,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.8503937007874016,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.0314960629921259,0,0.0,0,0.0,0,1.0,0.02,0.0,0.0,0.92,0.22,0.02,0.0,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.0511811023622047,0,0.0,1,0.0352941176470588,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3346456692913386,0,0.0,1,0.0666666666666666,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3543307086614173,0,0.0,1,0.0294117647058823,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.1771653543307086,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.3070866141732284,0,0.0,1,0.0411764705882352,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.4488188976377953,0,0.0,1,0.0058823529411764,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.2007874015748031,0,0.0,1,0.0196078431372549,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.1417322834645669,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.5944881889763779,0,0.0,1,0.088235294117647,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3425196850393701,0,0.0,1,0.0431372549019607,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3307086614173229,0,0.0,1,0.0019607843137254,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
0.0,0.0,0.0039370078740157,0,0.0,0,0.0,0,1.0,0.02,0.0,0.0,0.88,1.0,0.02,0.0,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.1062992125984252,0,0.0,1,0.0274509803921568,0,0.0,1.0,0.0,0.0,0.0,0.54,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.1771653543307086,0,0.0,1,0.0647058823529411,0,0.0,1.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
0.0,0.0,0.0039370078740157,0,0.0,0,0.0,0,1.0,0.02,0.0,0.0,0.98,1.0,0.02,0.0,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.0393700787401574,0,0.0,1,0.0941176470588235,0,0.0,1.0,0.0,0.0,0.0,0.55,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.8346456692913385,0,0.0,1,0.0431372549019607,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
0.0,0.0,0.0039370078740157,0,0.0,0,0.0,0,1.0,0.02,0.0,0.0,0.95,1.0,0.02,0.0,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.8385826771653543,0,0.0,1,0.0235294117647058,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.0511811023622047,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.04,0.0,0.0,0.87,0.0,0.04,0.0,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.2401574803149606,0,0.0,1,0.0019607843137254,0,0.0,1.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.1496062992125984,0,0.0,1,0.0392156862745098,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.1850393700787401,0,0.0,1,0.0764705882352941,0,0.0,1.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3385826771653543,0,0.0,1,0.0901960784313725,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.1850393700787401,0,0.0,1,0.0235294117647058,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.2795275590551181,0,0.0,1,0.0254901960784313,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3740157480314961,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.4094488188976378,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.26,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.0669291338582677,0,0.0,1,0.0137254901960784,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.9921259842519684,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.9330708661417324,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.216535433070866,0,0.0,1,0.0568627450980392,0,0.0,1.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.9015748031496064,0,0.0,1,0.1,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.5944881889763779,0,0.0,1,0.0764705882352941,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.531496062992126,0,0.0,1,0.0627450980392156,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,1.0,0,0.0,1,0.084313725490196,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.7952755905511811,0,0.0,1,0.0862745098039215,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.452755905511811,0,0.0,1,0.0039215686274509,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3346456692913386,0,0.0,1,0.0058823529411764,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.2637795275590551,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.7637795275590551,0,0.0,1,0.0568627450980392,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
0.0,0.0,0.0039370078740157,0,0.0,0,0.0,0,1.0,0.06,0.0,0.0,0.88,1.0,0.06,0.0,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.0039370078740157,0,0.0,0,0.0,0,1.0,0.02,0.0,0.0,0.91,1.0,0.02,0.0,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.1220472440944882,0,0.0,1,0.0156862745098039,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.2362204724409449,0,0.0,1,0.0431372549019607,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
0.0,0.0,0.0039370078740157,0,0.0,0,0.0,0,1.0,0.03,0.0,0.0,0.97,1.0,0.03,0.0,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.05,0.0,0.0,0.86,0.0,0.05,0.0,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.0039370078740157,0,0.0,0,0.0,0,1.0,0.08,0.0,0.0,0.85,1.0,0.08,0.0,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.5590551181102362,0,0.0,1,0.0686274509803921,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.8582677165354331,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.8779527559055118,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.3858267716535433,0,0.0,1,0.0725490196078431,0,0.0,1.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
0.0,0.0,0.0039370078740157,0,0.0,0,0.0,0,1.0,0.02,0.0,0.0,0.93,1.0,0.02,0.0,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.8188976377952756,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.1377952755905512,0,0.0,1,0.0705882352941176,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.0629921259842519,0,0.0,1,0.088235294117647,0,0.0,1.0,0.0,0.0,0.0,0.53,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.968503937007874,0,0.0,1,0.0137254901960784,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.9606299212598424,0,0.0,1,0.0,0,0.18,0.09,0.0,0.0,0.09,0.25,0.09,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.2086614173228346,0,0.0,1,0.088235294117647,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3031496062992126,0,0.0,1,0.0647058823529411,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.0314960629921259,0,0.0,1,0.0823529411764705,0,0.0,1.0,0.0,0.0,0.0,0.56,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.2795275590551181,0,0.0,1,0.0803921568627451,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.2598425196850393,0,0.0,1,0.0980392156862745,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.2677165354330709,0,0.0,1,0.0588235294117647,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.5984251968503937,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.0787401574803149,0,0.0,1,0.0372549019607843,0,0.0,1.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.08,0.0,0.0,0.92,0.0,0.08,0.0,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.3188976377952756,0,0.0,1,0.0568627450980392,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.4291338582677165,0,0.0,1,0.0156862745098039,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.0629921259842519,0,0.0,1,0.0294117647058823,0,0.0,1.0,0.0,0.0,0.0,0.53,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.2244094488188976,0,0.0,1,0.0823529411764705,0,0.0,1.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.0157480314960629,0,0.0,1,0.0431372549019607,0,0.0,1.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.5708661417322834,0,0.0,1,0.0823529411764705,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.8976377952755905,0,0.0,1,0.084313725490196,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.8897637795275591,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
0.0,0.0,0.0039370078740157,0,0.0,0,0.0,0,1.0,0.02,0.0,0.0,0.93,1.0,0.02,0.0,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.2795275590551181,0,0.0,1,0.0431372549019607,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3740157480314961,0,0.0,1,0.0588235294117647,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.358267716535433,0,0.0,1,0.0705882352941176,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.5354330708661418,0,0.0,1,0.0058823529411764,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3346456692913386,0,0.0,1,0.0117647058823529,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.5,0,0.0,1,0.0039215686274509,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.2244094488188976,0,0.0,1,0.092156862745098,0,0.0,1.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.4094488188976378,0,0.0,1,0.0686274509803921,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3464566929133858,0,0.0,1,0.0941176470588235,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.1220472440944882,0,0.0,1,0.0019607843137254,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.0157480314960629,0,0.0,1,0.0019607843137254,0,0.0,1.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.1417322834645669,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.27,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.0748031496062992,0,0.0,1,0.096078431372549,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.2362204724409449,0,0.0,1,0.0294117647058823,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.0236220472440944,0,0.0,1,0.096078431372549,0,0.0,1.0,0.0,0.0,0.0,0.57,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.5039370078740157,0,0.0,1,0.0784313725490196,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.1771653543307086,0,0.0,1,0.0607843137254902,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.0787401574803149,0,0.0,1,0.0588235294117647,0,0.0,1.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.0944881889763779,0,0.0,1,0.096078431372549,0,0.0,1.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.2401574803149606,0,0.0,1,0.0803921568627451,0,0.0,1.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3110236220472441,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.5039370078740157,0,0.0,1,0.0549019607843137,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.0944881889763779,0,0.0,1,0.0098039215686274,0,0.0,1.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.5944881889763779,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.1732283464566929,0,0.0,1,0.0156862745098039,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.1574803149606299,0,0.0,1,0.0254901960784313,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,1.0,0,0.0,1,0.0039215686274509,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.2480314960629921,0,0.0,1,0.0686274509803921,0,0.0,1.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.1299212598425196,0,0.0,1,0.0254901960784313,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3503937007874016,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.3740157480314961,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.2283464566929134,0,0.0,1,0.0568627450980392,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.4173228346456693,0,0.0,1,0.0156862745098039,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3031496062992126,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.26,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.0393700787401574,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,0.1417322834645669,0,0.0,1,0.0627450980392156,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.5039370078740157,0,0.0,1,0.0745098039215686,0,0.0,1.0,0.0,0.0,0.0,0.51,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.1062992125984252,0,0.0,1,0.0019607843137254,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.3346456692913386,0,0.0,1,0.0450980392156862,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.0669291338582677,0,0.0,1,0.0235294117647058,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.4921259842519685,0,0.0,1,0.0058823529411764,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.4094488188976378,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,1.0,0,0.0,1,0.0627450980392156,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.1968503937007874,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,0.06,0.0,0.0,0.88,0.0,0.06,0.0,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.7795275590551181,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0019607843137254,0.0,1.0,0.0,2.865071920945408e-07,PROBE
-1.0,0.0,1.0,0,0.0,1,0.0803921568627451,0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.273365298197959e-07,PROBE
-1.0,0.0,0.9409448818897638,0,0.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.865071920945408e-07,PROBE
1.0,0.0,0.0039370078740157,0,0.0,0,0.0,0,1.0,0.01,0.0,0.0,0.93,1.0,0.01,0.0,0.0,-1.0,0.0,0.0,PROBE
